Generator,Date,Hour,Power 0 [MW],Cost 0 [$],Power 1 [MW],Cost 1 [$],Power 2 [MW],Cost 2 [$],Power 3 [MW],Cost 3 [$],Power 4 [MW],Cost 4 [$]
102_STEAM_3,2020-07-10,5,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,6,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,7,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,8,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,9,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,10,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,11,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,12,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,13,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,14,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,15,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,16,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,17,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,18,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,19,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,20,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,21,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,22,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,23,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,24,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,25,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,26,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,27,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,28,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,29,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,30,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,31,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,32,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,33,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,34,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,35,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,36,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,37,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,38,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,39,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,40,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,41,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,42,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,43,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,44,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,45,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,46,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,47,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1836.3322848438102,,
102_STEAM_3,2020-07-10,0,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,1,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,2,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,3,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,4,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,5,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,6,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,7,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,8,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,9,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,10,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,11,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,12,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,13,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,14,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,15,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,16,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,17,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,18,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,19,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,20,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,21,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,22,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,23,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,24,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,25,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,26,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,27,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,28,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,29,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,30,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,31,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,32,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,33,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,34,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,35,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,36,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,37,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,38,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,39,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,40,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,41,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,42,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,43,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,44,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,45,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,46,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,47,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1833.5722848433302,,
102_STEAM_3,2020-07-10,0,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,1,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,2,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,3,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,4,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,5,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,6,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,7,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,8,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,9,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,10,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,11,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,12,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,13,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,14,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,15,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,16,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,17,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,18,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,19,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,20,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,21,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,22,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,23,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,24,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,25,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,26,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,27,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,28,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,29,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,30,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,31,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,32,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,33,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,34,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,35,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,36,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,37,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,38,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,39,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,40,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,41,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,42,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,43,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,44,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,45,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,46,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,47,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1683.0925996638266,,
102_STEAM_3,2020-07-10,0,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,1,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,2,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,3,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,4,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,5,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,6,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,7,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,8,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,9,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,10,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,11,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,12,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,13,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,14,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,15,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,16,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,17,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,18,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,19,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,20,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,21,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,22,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,23,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,24,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,25,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,26,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,27,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,28,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,29,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,30,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,31,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,32,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,33,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,34,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,35,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,36,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,37,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,38,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,39,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,40,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,41,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,42,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,43,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,44,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
102_STEAM_3,2020-07-10,45,30,735.0977426999999,45.333333328,1018.2061020548608,60.666666664000005,1337.8456180904504,76.0,1734.5189514927704,,
